txn_id,timestamp,txn_type,amount,source_account,dest_account,status,ip_address,device_id,label
TX396874,2025-06-26T13:25:49.697770,NEFT,256557.16,AC035,AC031,Failed,192.168.180.59,mobile,normal
TX385191,2025-06-18T13:25:49.687404,CHEQUE,447646.56,AC046,AC011,Success,192.168.5.149,mobile,normal
TX553028,2025-06-22T13:25:49.703966,CHEQUE,175096.77,AC035,AC041,Success,192.168.94.169,mobile,normal
TX819156,2025-07-02T13:25:49.694681,UPI,470785.55,AC008,AC014,Pending,192.168.221.115,mobile,normal
TX328713,2025-06-24T13:25:49.679792,UPI,1226152.02,AC041,AC035,Failed,10.10.126.169,tablet,fraud
TX157616,2025-06-20T13:25:49.680190,CHEQUE,1512689.24,AC031,AC024,Success,10.10.51.196,tablet,fraud
TX442170,2025-07-16T13:25:49.698106,UPI,481356.16,AC044,AC037,Success,192.168.21.193,tablet,normal
TX963116,2025-06-27T13:25:49.673837,UPI,1341464.17,AC020,AC050,Success,10.10.223.169,mobile,fraud
TX851772,2025-07-06T13:25:49.681220,CHEQUE,1844419.35,AC050,AC042,Pending,10.10.219.238,tablet,fraud
TX698470,2025-07-17T13:25:49.669009,CHEQUE,1253843.35,AC013,AC038,Success,10.10.249.187,mobile,fraud
TX677554,2025-07-05T13:25:49.690062,MANDATE,50139.77,AC002,AC009,Pending,192.168.78.186,tablet,normal
TX601948,2025-07-05T13:25:49.683067,UPI,1426447.38,AC019,AC043,Pending,10.10.75.191,mobile,fraud
TX178030,2025-06-30T13:25:49.702847,MANDATE,144421.27,AC027,AC009,Failed,192.168.86.99,mobile,normal
TX629814,2025-07-17T13:25:49.684300,UPI,1669247.67,AC015,AC049,Pending,10.10.154.45,tablet,fraud
TX796020,2025-07-09T13:25:49.698478,CHEQUE,382822.09,AC040,AC050,Pending,192.168.230.223,mobile,normal
TX990196,2025-06-30T13:25:49.690007,CHEQUE,142426.62,AC044,AC047,Failed,192.168.106.44,web,normal
TX350845,2025-07-14T13:25:49.671396,CHEQUE,1296141.89,AC018,AC032,Success,10.10.155.224,tablet,fraud
TX202667,2025-07-17T13:25:49.699147,CHEQUE,440466.02,AC020,AC024,Success,192.168.111.169,mobile,normal
TX759345,2025-07-10T13:25:49.667972,CHEQUE,1018574.81,AC010,AC017,Success,10.10.22.20,mobile,fraud
TX346542,2025-07-01T13:25:49.690262,UPI,40368.73,AC032,AC026,Pending,192.168.54.10,web,normal
TX352254,2025-06-28T13:25:49.697994,MANDATE,138423.66,AC041,AC036,Success,192.168.140.129,mobile,normal
TX250660,2025-06-25T13:25:49.695279,NEFT,70687.23,AC049,AC005,Failed,192.168.210.167,web,normal
TX499754,2025-06-22T13:25:49.683041,UPI,887413.19,AC046,AC028,Failed,10.10.182.235,mobile,fraud
TX897123,2025-07-15T13:25:49.681204,CHEQUE,1765773.1,AC044,AC043,Pending,10.10.200.142,mobile,fraud
TX400610,2025-06-18T13:25:49.675094,CHEQUE,988550.55,AC030,AC019,Success,10.10.90.89,mobile,fraud
TX351284,2025-07-12T13:25:49.689152,UPI,64226.79,AC038,AC005,Pending,192.168.130.68,mobile,normal
TX490382,2025-07-06T13:25:49.671549,CHEQUE,1089760.7,AC037,AC019,Success,10.10.181.137,mobile,fraud
TX613360,2025-07-07T13:25:49.669991,UPI,1647050.26,AC001,AC047,Success,10.10.32.227,mobile,fraud
TX910903,2025-07-08T13:25:49.678515,CHEQUE,1839403.35,AC022,AC022,Success,10.10.57.123,mobile,fraud
TX634296,2025-07-12T13:25:49.686567,CHEQUE,864244.24,AC050,AC036,Success,10.10.68.30,tablet,fraud
TX989103,2025-06-20T13:25:49.668157,CHEQUE,1291927.63,AC023,AC047,Success,10.10.37.48,tablet,fraud
TX481689,2025-07-16T13:25:49.700380,UPI,309530.77,AC013,AC040,Pending,192.168.235.126,web,normal
TX701627,2025-06-18T13:25:49.689080,NEFT,174356.74,AC009,AC038,Success,192.168.221.178,web,normal
TX992614,2025-06-23T13:25:49.675467,CHEQUE,1728716.82,AC022,AC042,Failed,10.10.75.223,mobile,fraud
TX343467,2025-06-27T13:25:49.693652,UPI,121964.73,AC034,AC013,Success,192.168.152.29,mobile,normal
TX589784,2025-07-09T13:25:49.677523,CHEQUE,1949645.34,AC021,AC011,Failed,10.10.204.242,mobile,fraud
TX479382,2025-06-28T13:25:49.681396,CHEQUE,1023374.95,AC046,AC036,Success,10.10.219.227,mobile,fraud
TX933368,2025-07-05T13:25:49.691235,NEFT,366547.79,AC007,AC008,Failed,192.168.67.89,mobile,normal
TX313434,2025-07-16T13:25:49.666374,CHEQUE,1973597.99,AC043,AC005,Success,10.10.242.180,mobile,fraud
TX961543,2025-07-10T13:25:49.702251,CHEQUE,434544.17,AC036,AC034,Success,192.168.252.77,tablet,normal
TX883368,2025-07-03T13:25:49.697246,CHEQUE,96507.9,AC003,AC043,Success,192.168.140.219,tablet,normal
TX710285,2025-07-10T13:25:49.694998,NEFT,87966.45,AC017,AC041,Success,192.168.253.60,web,normal
TX712418,2025-07-01T13:25:49.684562,CHEQUE,804076.06,AC050,AC034,Pending,10.10.241.156,mobile,fraud
TX848050,2025-06-19T13:25:49.699319,MANDATE,321701.08,AC035,AC033,Success,192.168.148.104,tablet,normal
TX601203,2025-07-05T13:25:49.703644,MANDATE,377941.44,AC015,AC041,Success,192.168.196.185,mobile,normal
TX985527,2025-07-03T13:25:49.695311,UPI,85447.66,AC046,AC003,Success,192.168.124.115,web,normal
TX619890,2025-07-04T13:25:49.697910,MANDATE,189154.68,AC030,AC048,Pending,192.168.85.186,mobile,normal
TX975469,2025-06-21T13:25:49.692506,MANDATE,178366.75,AC032,AC016,Pending,192.168.137.209,mobile,normal
TX114209,2025-07-10T13:25:49.696429,UPI,47494.68,AC001,AC035,Pending,192.168.164.116,tablet,normal
TX634875,2025-06-27T13:25:49.702626,MANDATE,35081.76,AC044,AC036,Success,192.168.28.74,tablet,normal
TX212642,2025-06-22T13:25:49.686501,UPI,1249108.8,AC047,AC012,Failed,10.10.230.169,mobile,fraud
TX311028,2025-07-07T13:25:49.700536,CHEQUE,451650.44,AC042,AC026,Failed,192.168.9.11,tablet,normal
TX578296,2025-07-16T13:25:49.674830,UPI,1320059.93,AC025,AC004,Success,10.10.198.35,mobile,fraud
TX914749,2025-06-21T13:25:49.703513,CHEQUE,160564.5,AC027,AC016,Success,192.168.121.209,mobile,normal
TX897678,2025-06-27T13:25:49.690706,MANDATE,451219.7,AC049,AC013,Success,192.168.197.148,mobile,normal
TX584264,2025-07-16T13:25:49.692645,NEFT,272832.11,AC043,AC010,Pending,192.168.151.159,tablet,normal
TX445470,2025-07-15T13:25:49.697656,NEFT,444741.15,AC020,AC046,Pending,192.168.37.88,mobile,normal
TX702922,2025-06-28T13:25:49.689265,MANDATE,494982.57,AC016,AC037,Success,192.168.49.145,tablet,normal
TX341802,2025-06-27T13:25:49.694758,CHEQUE,358542.15,AC003,AC013,Failed,192.168.82.152,mobile,normal
TX831493,2025-06-22T13:25:49.688236,UPI,1564.33,AC025,AC039,Pending,192.168.34.216,web,normal
TX211354,2025-06-26T13:25:49.685407,CHEQUE,1427189.02,AC027,AC029,Success,10.10.42.206,mobile,fraud
TX721708,2025-06-26T13:25:49.697778,UPI,287715.67,AC036,AC010,Pending,192.168.141.233,tablet,normal
TX189998,2025-07-16T13:25:49.678851,CHEQUE,1315938.67,AC026,AC005,Pending,10.10.28.97,tablet,fraud
TX596746,2025-06-24T13:25:49.674593,UPI,944269.39,AC015,AC036,Pending,10.10.5.73,mobile,fraud
TX965627,2025-06-19T13:25:49.697746,NEFT,80065.3,AC028,AC003,Failed,192.168.67.235,web,normal
TX125509,2025-06-25T13:25:49.686196,UPI,1007352.37,AC011,AC022,Failed,10.10.65.55,mobile,fraud
TX153589,2025-07-14T13:25:49.685418,UPI,1435890.95,AC006,AC024,Failed,10.10.165.200,tablet,fraud
TX246125,2025-06-30T13:25:49.698328,CHEQUE,229036.72,AC024,AC003,Pending,192.168.74.113,mobile,normal
TX563401,2025-06-21T13:25:49.693854,NEFT,141814.33,AC009,AC047,Pending,192.168.141.131,web,normal
TX213586,2025-06-19T13:25:49.702707,NEFT,44174.24,AC013,AC049,Failed,192.168.191.87,mobile,normal
TX430309,2025-07-18T13:25:49.674791,CHEQUE,1727000.97,AC002,AC039,Failed,10.10.76.56,tablet,fraud
TX765688,2025-06-25T13:25:49.696406,MANDATE,307133.23,AC006,AC006,Failed,192.168.114.154,mobile,normal
TX390368,2025-07-16T13:25:49.668766,UPI,1207997.76,AC025,AC011,Pending,10.10.141.87,mobile,fraud
TX843424,2025-07-17T13:25:49.669208,UPI,1605648.17,AC015,AC016,Pending,10.10.121.48,tablet,fraud
TX119821,2025-07-10T13:25:49.681379,CHEQUE,1228375.53,AC013,AC025,Failed,10.10.59.30,tablet,fraud
TX168722,2025-07-09T13:25:49.684470,UPI,1777147.09,AC041,AC003,Failed,10.10.12.212,mobile,fraud
TX856404,2025-07-10T13:25:49.691840,MANDATE,467755.01,AC020,AC017,Pending,192.168.148.22,mobile,normal
TX625423,2025-07-12T13:25:49.691116,NEFT,74127.46,AC032,AC001,Failed,192.168.23.206,tablet,normal
TX921263,2025-07-16T13:25:49.687016,CHEQUE,1113407.22,AC050,AC041,Success,10.10.248.6,mobile,fraud
TX566242,2025-07-10T13:25:49.694215,CHEQUE,299297.75,AC015,AC031,Pending,192.168.45.16,web,normal
TX777622,2025-07-05T13:25:49.692158,UPI,400097.93,AC013,AC049,Pending,192.168.151.186,mobile,normal
TX564586,2025-07-02T13:25:49.693456,MANDATE,198238.71,AC036,AC015,Pending,192.168.83.195,web,normal
TX410341,2025-07-01T13:25:49.689946,NEFT,293142.71,AC031,AC043,Pending,192.168.98.187,tablet,normal
TX301886,2025-07-16T13:25:49.697254,MANDATE,168859.44,AC001,AC005,Success,192.168.128.234,mobile,normal
TX738909,2025-07-18T13:25:49.665720,UPI,991147.48,AC025,AC034,Failed,10.10.129.255,tablet,fraud
TX511033,2025-07-08T13:25:49.668392,UPI,1741035.06,AC021,AC046,Failed,10.10.224.23,tablet,fraud
TX764097,2025-07-08T13:25:49.695387,CHEQUE,41972.91,AC050,AC024,Success,192.168.80.197,mobile,normal
TX859003,2025-07-16T13:25:49.688020,UPI,265892.1,AC030,AC013,Pending,192.168.231.228,mobile,normal
TX771148,2025-06-21T13:25:49.697902,CHEQUE,228845.02,AC049,AC044,Success,192.168.18.175,web,normal
TX129726,2025-06-24T13:25:49.696244,MANDATE,162059.9,AC030,AC019,Failed,192.168.74.182,web,normal
TX860900,2025-07-09T13:25:49.687261,CHEQUE,1971237.86,AC018,AC029,Success,10.10.26.163,mobile,fraud
TX596825,2025-07-05T13:25:49.677294,UPI,1960449.52,AC050,AC038,Success,10.10.107.175,tablet,fraud
TX881841,2025-06-22T13:25:49.695437,MANDATE,360251.23,AC037,AC034,Failed,192.168.27.253,mobile,normal
TX411889,2025-06-21T13:25:49.681558,CHEQUE,911342.25,AC021,AC015,Failed,10.10.171.81,mobile,fraud
TX698373,2025-07-02T13:25:49.699101,NEFT,487295.94,AC014,AC027,Pending,192.168.81.235,tablet,normal
TX547956,2025-07-12T13:25:49.683262,UPI,1759323.74,AC021,AC037,Failed,10.10.115.245,tablet,fraud
TX671831,2025-06-26T13:25:49.685946,CHEQUE,997294.0,AC045,AC035,Failed,10.10.55.230,mobile,fraud
TX704731,2025-07-15T13:25:49.695496,UPI,152712.5,AC035,AC016,Failed,192.168.230.124,tablet,normal
TX529528,2025-06-22T13:25:49.693905,NEFT,198177.14,AC015,AC005,Failed,192.168.42.101,tablet,normal
TX276586,2025-06-21T13:25:49.669531,CHEQUE,1890052.31,AC001,AC030,Pending,10.10.233.79,mobile,fraud
TX649889,2025-07-10T13:25:49.673450,CHEQUE,889039.96,AC005,AC033,Failed,10.10.9.66,tablet,fraud
TX722025,2025-07-14T13:25:49.668143,CHEQUE,1890195.11,AC035,AC009,Failed,10.10.88.144,tablet,fraud
TX270506,2025-07-12T13:25:49.703659,MANDATE,480026.64,AC003,AC020,Pending,192.168.59.177,tablet,normal
TX603021,2025-07-08T13:25:49.684627,CHEQUE,1608531.35,AC023,AC048,Pending,10.10.41.11,mobile,fraud
TX574293,2025-06-27T13:25:49.698154,NEFT,104824.72,AC008,AC029,Failed,192.168.238.139,tablet,normal
TX213207,2025-07-10T13:25:49.687752,MANDATE,454367.87,AC050,AC044,Success,192.168.148.89,tablet,normal
TX957893,2025-06-22T13:25:49.675860,CHEQUE,1036750.96,AC010,AC032,Success,10.10.235.75,mobile,fraud
TX337869,2025-06-23T13:25:49.685260,UPI,1640782.9,AC012,AC025,Failed,10.10.11.170,tablet,fraud
TX502052,2025-06-28T13:25:49.703216,MANDATE,145404.9,AC047,AC023,Pending,192.168.83.167,web,normal
TX999749,2025-06-29T13:25:49.673497,UPI,1128178.75,AC002,AC041,Success,10.10.85.124,mobile,fraud
TX135013,2025-06-26T13:25:49.696213,CHEQUE,107485.87,AC037,AC038,Failed,192.168.211.132,web,normal
TX752496,2025-07-03T13:25:49.677580,UPI,1014505.0,AC047,AC028,Pending,10.10.105.227,tablet,fraud
TX204743,2025-07-06T13:25:49.689065,CHEQUE,462571.66,AC031,AC003,Failed,192.168.11.153,web,normal
TX743539,2025-07-07T13:25:49.696453,UPI,283489.91,AC008,AC037,Failed,192.168.27.19,web,normal
TX361854,2025-07-09T13:25:49.675303,UPI,1856704.21,AC029,AC005,Pending,10.10.50.63,mobile,fraud
TX958746,2025-06-29T13:25:49.687032,UPI,1763425.86,AC037,AC046,Failed,10.10.122.192,mobile,fraud
TX157142,2025-07-15T13:25:49.690368,UPI,122128.28,AC024,AC041,Pending,192.168.39.6,tablet,normal
TX793880,2025-06-21T13:25:49.686991,CHEQUE,1443018.3,AC002,AC043,Success,10.10.45.8,tablet,fraud
TX686928,2025-06-27T13:25:49.691414,CHEQUE,358561.63,AC048,AC010,Failed,192.168.182.174,mobile,normal
TX293151,2025-07-01T13:25:49.677039,UPI,1127476.13,AC015,AC016,Success,10.10.196.212,mobile,fraud
TX402316,2025-06-28T13:25:49.685233,UPI,1070653.66,AC004,AC049,Pending,10.10.202.251,tablet,fraud
TX912519,2025-06-25T13:25:49.674048,CHEQUE,1330715.89,AC035,AC017,Pending,10.10.69.251,mobile,fraud
TX373829,2025-06-30T13:25:49.678395,CHEQUE,1415403.97,AC020,AC013,Success,10.10.200.89,tablet,fraud
TX883699,2025-07-13T13:25:49.692387,CHEQUE,148580.93,AC026,AC037,Success,192.168.2.193,tablet,normal
TX851950,2025-07-10T13:25:49.679805,UPI,1997504.66,AC004,AC036,Success,10.10.211.84,mobile,fraud
TX756379,2025-07-03T13:25:49.695685,NEFT,307176.32,AC037,AC042,Success,192.168.45.140,mobile,normal
TX388919,2025-07-16T13:25:49.699126,NEFT,364818.7,AC039,AC006,Pending,192.168.253.42,web,normal
TX511158,2025-06-25T13:25:49.700140,MANDATE,424044.0,AC023,AC019,Pending,192.168.163.216,tablet,normal
TX629323,2025-07-14T13:25:49.681805,CHEQUE,1398375.43,AC002,AC026,Success,10.10.49.15,tablet,fraud
TX888961,2025-07-05T13:25:49.698860,MANDATE,140760.61,AC048,AC004,Failed,192.168.167.94,web,normal
TX901876,2025-06-20T13:25:49.691042,MANDATE,43617.16,AC013,AC018,Success,192.168.37.34,mobile,normal
TX987870,2025-06-28T13:25:49.669967,UPI,1724357.61,AC038,AC025,Failed,10.10.179.225,tablet,fraud
TX873613,2025-07-05T13:25:49.679322,UPI,1595439.8,AC005,AC008,Success,10.10.223.146,mobile,fraud
TX442446,2025-06-24T13:25:49.700054,NEFT,196987.48,AC007,AC017,Failed,192.168.71.245,mobile,normal
TX960555,2025-06-29T13:25:49.670036,UPI,1636055.18,AC034,AC030,Failed,10.10.5.67,mobile,fraud
TX155509,2025-07-14T13:25:49.676325,CHEQUE,1938878.89,AC011,AC050,Pending,10.10.116.169,mobile,fraud
TX664529,2025-07-13T13:25:49.677919,CHEQUE,839169.12,AC011,AC020,Failed,10.10.207.167,mobile,fraud
TX100575,2025-06-30T13:25:49.668280,UPI,1403347.63,AC006,AC005,Pending,10.10.190.24,tablet,fraud
TX344093,2025-07-13T13:25:49.700990,MANDATE,30807.82,AC032,AC015,Success,192.168.112.58,tablet,normal
TX324239,2025-06-25T13:25:49.672391,UPI,1796213.2,AC031,AC003,Pending,10.10.254.27,mobile,fraud
TX838929,2025-07-12T13:25:49.689009,UPI,32004.11,AC022,AC030,Failed,192.168.245.120,tablet,normal
TX774997,2025-07-01T13:25:49.694881,CHEQUE,23765.98,AC032,AC013,Failed,192.168.15.159,web,normal
TX982859,2025-07-11T13:25:49.674633,CHEQUE,1195099.11,AC048,AC024,Failed,10.10.200.187,tablet,fraud
TX134019,2025-06-24T13:25:49.684598,CHEQUE,1967119.54,AC022,AC015,Success,10.10.211.42,tablet,fraud
TX903184,2025-07-08T13:25:49.693967,NEFT,149345.26,AC034,AC033,Failed,192.168.95.250,web,normal
TX497075,2025-06-20T13:25:49.691752,MANDATE,166462.97,AC010,AC025,Failed,192.168.250.251,tablet,normal
TX319396,2025-07-01T13:25:49.700014,CHEQUE,312919.33,AC005,AC025,Success,192.168.88.78,tablet,normal
TX692932,2025-07-08T13:25:49.701604,UPI,493221.91,AC016,AC006,Failed,192.168.69.22,web,normal
TX826870,2025-07-12T13:25:49.672247,UPI,1026745.47,AC017,AC017,Failed,10.10.47.196,mobile,fraud
TX983211,2025-06-20T13:25:49.702438,CHEQUE,214148.8,AC015,AC020,Success,192.168.154.29,web,normal
TX970932,2025-07-13T13:25:49.691436,NEFT,396033.73,AC029,AC030,Failed,192.168.201.244,web,normal
TX423144,2025-07-09T13:25:49.697076,UPI,344742.91,AC049,AC039,Success,192.168.134.154,tablet,normal
TX929324,2025-07-03T13:25:49.699228,NEFT,414704.45,AC025,AC040,Failed,192.168.168.50,mobile,normal
TX209140,2025-07-04T13:25:49.668528,CHEQUE,1471657.93,AC039,AC029,Success,10.10.75.229,tablet,fraud
TX305627,2025-06-22T13:25:49.698010,UPI,224468.13,AC026,AC037,Pending,192.168.198.104,web,normal
TX429088,2025-06-30T13:25:49.695194,CHEQUE,232835.67,AC050,AC013,Failed,192.168.78.162,tablet,normal
TX827598,2025-06-21T13:25:49.698751,MANDATE,122446.15,AC012,AC049,Failed,192.168.41.138,web,normal
TX953689,2025-07-10T13:25:49.702532,MANDATE,160821.29,AC041,AC030,Pending,192.168.37.180,tablet,normal
TX769272,2025-07-01T13:25:49.674508,UPI,1339852.09,AC001,AC007,Pending,10.10.129.173,tablet,fraud
TX226989,2025-06-20T13:25:49.696485,CHEQUE,296606.29,AC002,AC033,Failed,192.168.37.251,mobile,normal
TX982330,2025-07-11T13:25:49.699759,CHEQUE,120401.39,AC004,AC027,Success,192.168.45.62,tablet,normal
TX195614,2025-07-12T13:25:49.683346,CHEQUE,1005724.51,AC021,AC001,Failed,10.10.147.15,tablet,fraud
TX146599,2025-06-19T13:25:49.686518,UPI,1874625.05,AC019,AC039,Success,10.10.63.84,tablet,fraud
TX735934,2025-07-17T13:25:49.679754,CHEQUE,1777272.27,AC020,AC003,Success,10.10.7.180,tablet,fraud
TX720601,2025-07-09T13:25:49.675899,UPI,1043336.97,AC030,AC002,Failed,10.10.250.249,mobile,fraud
TX257501,2025-07-10T13:25:49.685138,UPI,1598677.97,AC013,AC003,Pending,10.10.222.27,tablet,fraud
TX578064,2025-07-14T13:25:49.689194,CHEQUE,368568.22,AC012,AC022,Success,192.168.90.229,web,normal
TX808496,2025-06-20T13:25:49.696445,UPI,469440.7,AC026,AC044,Failed,192.168.81.30,tablet,normal
TX994628,2025-07-16T13:25:49.694590,MANDATE,495880.18,AC016,AC039,Success,192.168.179.110,tablet,normal
TX588616,2025-07-11T13:25:49.680273,CHEQUE,971315.18,AC045,AC039,Success,10.10.41.232,mobile,fraud
TX753334,2025-07-08T13:25:49.675356,UPI,1172271.6,AC035,AC047,Failed,10.10.229.95,mobile,fraud
TX532452,2025-06-28T13:25:49.703940,NEFT,91922.94,AC010,AC012,Failed,192.168.234.3,mobile,normal
TX389272,2025-06-28T13:25:49.689816,CHEQUE,81487.1,AC035,AC018,Success,192.168.96.96,web,normal
TX867995,2025-06-19T13:25:49.693232,UPI,140066.46,AC003,AC036,Failed,192.168.99.222,tablet,normal
TX390060,2025-06-18T13:25:49.701672,MANDATE,20332.13,AC007,AC029,Success,192.168.92.100,mobile,normal
TX741772,2025-06-22T13:25:49.687970,NEFT,238504.15,AC036,AC038,Pending,192.168.18.127,web,normal
TX113063,2025-06-24T13:25:49.698401,UPI,103779.14,AC037,AC049,Success,192.168.170.144,mobile,normal
TX677586,2025-07-17T13:25:49.693328,UPI,128583.08,AC037,AC015,Failed,192.168.154.21,web,normal
TX669430,2025-07-05T13:25:49.693411,MANDATE,401003.76,AC048,AC020,Success,192.168.211.61,mobile,normal
TX363178,2025-07-13T13:25:49.701906,NEFT,401698.67,AC021,AC024,Success,192.168.55.139,tablet,normal
TX141213,2025-06-26T13:25:49.675158,CHEQUE,1043054.45,AC042,AC045,Pending,10.10.1.192,tablet,fraud
TX802224,2025-07-07T13:25:49.694371,MANDATE,107970.8,AC006,AC028,Failed,192.168.211.239,mobile,normal
TX758228,2025-06-29T13:25:49.691012,NEFT,334850.84,AC044,AC014,Pending,192.168.222.35,tablet,normal
TX696353,2025-07-09T13:25:49.669514,UPI,920094.01,AC022,AC043,Success,10.10.119.214,tablet,fraud
TX632937,2025-07-14T13:25:49.689538,MANDATE,111124.79,AC047,AC038,Failed,192.168.41.155,web,normal
TX133719,2025-06-28T13:25:49.687000,CHEQUE,1618661.96,AC042,AC002,Pending,10.10.42.233,tablet,fraud
TX136298,2025-06-26T13:25:49.686663,UPI,1719500.92,AC019,AC049,Pending,10.10.105.181,mobile,fraud
TX613714,2025-07-17T13:25:49.681682,UPI,1263814.41,AC037,AC042,Pending,10.10.39.96,tablet,fraud
TX972739,2025-06-22T13:25:49.686129,CHEQUE,1276140.6,AC048,AC040,Success,10.10.220.155,tablet,fraud
TX322267,2025-07-05T13:25:49.679727,UPI,1186736.36,AC006,AC006,Pending,10.10.238.126,tablet,fraud
TX958661,2025-06-27T13:25:49.687866,MANDATE,373973.41,AC015,AC016,Pending,192.168.116.96,tablet,normal
TX551594,2025-07-04T13:25:49.670479,CHEQUE,1486343.49,AC040,AC040,Success,10.10.0.93,mobile,fraud
TX307104,2025-07-04T13:25:49.702524,CHEQUE,242841.24,AC049,AC031,Success,192.168.43.121,tablet,normal
TX127459,2025-06-21T13:25:49.701172,CHEQUE,158542.1,AC006,AC036,Pending,192.168.139.150,mobile,normal
TX900594,2025-06-25T13:25:49.675576,CHEQUE,1958434.63,AC008,AC022,Failed,10.10.112.230,mobile,fraud
TX558687,2025-07-14T13:25:49.701180,NEFT,315718.13,AC028,AC024,Success,192.168.19.72,tablet,normal
TX967721,2025-07-10T13:25:49.670267,UPI,1173287.82,AC015,AC001,Success,10.10.220.248,mobile,fraud
TX143257,2025-07-16T13:25:49.665918,UPI,1864217.71,AC030,AC005,Pending,10.10.179.38,tablet,fraud
TX478119,2025-06-25T13:25:49.696692,CHEQUE,444571.76,AC002,AC009,Pending,192.168.137.35,web,normal
TX792205,2025-07-10T13:25:49.684203,UPI,1572672.12,AC050,AC004,Failed,10.10.61.2,tablet,fraud
TX936777,2025-07-18T13:25:49.669767,UPI,1121504.5,AC011,AC013,Success,10.10.240.86,mobile,fraud
TX517963,2025-07-05T13:25:49.668167,CHEQUE,1453311.07,AC009,AC007,Failed,10.10.185.165,tablet,fraud
TX355525,2025-07-12T13:25:49.701164,NEFT,223679.46,AC010,AC028,Success,192.168.2.38,tablet,normal
TX308285,2025-07-05T13:25:49.691926,CHEQUE,231390.89,AC037,AC010,Pending,192.168.115.75,web,normal
TX489779,2025-06-19T13:25:49.695235,MANDATE,83137.54,AC012,AC017,Failed,192.168.243.122,web,normal
TX780574,2025-06-25T13:25:49.685716,CHEQUE,1587052.32,AC017,AC031,Failed,10.10.242.79,tablet,fraud
TX331628,2025-07-08T13:25:49.677125,UPI,1527501.08,AC002,AC022,Pending,10.10.12.143,tablet,fraud
TX653325,2025-07-03T13:25:49.698283,CHEQUE,498707.36,AC028,AC004,Success,192.168.48.14,tablet,normal
TX189634,2025-06-28T13:25:49.695778,CHEQUE,280279.82,AC017,AC003,Failed,192.168.88.210,web,normal
TX999608,2025-07-13T13:25:49.673335,UPI,1325256.86,AC027,AC037,Pending,10.10.129.215,mobile,fraud
TX307575,2025-06-24T13:25:49.689096,NEFT,11553.36,AC044,AC040,Success,192.168.58.133,mobile,normal
TX312313,2025-06-26T13:25:49.675937,UPI,1184980.78,AC019,AC006,Failed,10.10.122.213,tablet,fraud
TX215942,2025-07-04T13:25:49.681673,CHEQUE,1018365.94,AC003,AC049,Pending,10.10.201.5,tablet,fraud
TX433702,2025-07-18T13:25:49.681344,CHEQUE,1791563.23,AC038,AC021,Failed,10.10.15.102,mobile,fraud
TX749354,2025-06-28T13:25:49.691950,UPI,285210.1,AC007,AC007,Failed,192.168.38.34,web,normal
TX220671,2025-07-17T13:25:49.703008,CHEQUE,289947.01,AC034,AC042,Success,192.168.56.128,tablet,normal
TX631002,2025-07-12T13:25:49.693814,CHEQUE,145822.89,AC003,AC042,Success,192.168.187.5,tablet,normal
TX290585,2025-07-04T13:25:49.693240,NEFT,402577.14,AC044,AC041,Failed,192.168.226.213,mobile,normal
TX241516,2025-07-11T13:25:49.689374,UPI,116420.63,AC013,AC043,Failed,192.168.136.28,web,normal
TX508630,2025-06-30T13:25:49.685247,CHEQUE,1435658.08,AC010,AC008,Failed,10.10.60.26,tablet,fraud
TX302510,2025-06-23T13:25:49.702235,MANDATE,279618.26,AC009,AC002,Failed,192.168.99.59,mobile,normal
TX429253,2025-07-08T13:25:49.701996,UPI,325688.2,AC045,AC040,Success,192.168.2.221,tablet,normal
TX512943,2025-07-03T13:25:49.697548,CHEQUE,111464.97,AC040,AC001,Pending,192.168.168.163,web,normal
TX828346,2025-07-03T13:25:49.677178,UPI,1085269.01,AC035,AC043,Pending,10.10.79.157,tablet,fraud
TX674643,2025-07-06T13:25:49.669279,CHEQUE,1489931.68,AC017,AC035,Pending,10.10.38.58,tablet,fraud
TX166992,2025-06-22T13:25:49.673240,UPI,1223418.19,AC001,AC038,Pending,10.10.86.218,mobile,fraud
TX963531,2025-06-19T13:25:49.683161,UPI,1890002.94,AC044,AC030,Failed,10.10.128.85,tablet,fraud
TX704811,2025-07-08T13:25:49.676939,UPI,1045362.83,AC038,AC004,Failed,10.10.156.253,tablet,fraud
TX758757,2025-07-08T13:25:49.691732,UPI,258571.02,AC007,AC018,Failed,192.168.183.21,web,normal
TX664851,2025-07-05T13:25:49.694581,CHEQUE,90534.97,AC029,AC008,Success,192.168.176.72,tablet,normal
TX192506,2025-07-17T13:25:49.698307,NEFT,360995.67,AC037,AC045,Failed,192.168.106.107,mobile,normal
TX910085,2025-06-18T13:25:49.694488,NEFT,254866.92,AC035,AC031,Success,192.168.246.148,tablet,normal
TX134139,2025-07-10T13:25:49.692022,CHEQUE,167726.98,AC025,AC029,Failed,192.168.248.114,tablet,normal
TX883494,2025-07-10T13:25:49.674764,UPI,1884476.72,AC024,AC019,Pending,10.10.22.21,tablet,fraud
TX967023,2025-06-24T13:25:49.697168,UPI,313625.12,AC036,AC047,Success,192.168.187.253,tablet,normal
TX261879,2025-07-06T13:25:49.680304,UPI,1768537.43,AC042,AC050,Success,10.10.5.100,mobile,fraud
TX156219,2025-06-29T13:25:49.695089,UPI,437001.42,AC022,AC034,Success,192.168.27.66,tablet,normal
